1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
-3670.6924,-3675.6504,-3680.7078,-3680.5718,-3665.8442,-3813.8752,-3804.743,-3809.3467,-3813.9,-3809.3503,-3804.6218,-3809.5151,-3809.181,-3804.7896,-3814.062,-3814.0476,-3795.4448,-3804.578,-3813.5874,-3813.6575,-3813.7573,-3799.7656,-3809.084,-3804.3403,-3813.7014,-3557.359
-3631.5017,-3631.5513,-3646.4011,-3646.268,-3636.4465,-3795.2466,-3795.3877,-3804.6475,-3804.543,-3795.3557,-3813.8413,-3795.5376,-3804.494,-3795.454,-3800.0925,-3804.701,-3809.3147,-3799.8843,-3794.9736,-3781.1296,-3799.7805,-3799.7158,-3795.0967,-3799.629,-3785.795,-3608.3567
-3562.957,-3572.7827,-3582.7578,-3577.7305,-3572.7983,-3771.982,-3781.401,-3776.7546,-3776.6248,-3776.738,-3785.9302,-3776.9194,-3795.162,-3786.1323,-3776.8384,-3790.7236,-3776.7747,-3767.353,-3781.0078,-3771.7944,-3781.1575,-3776.45,-3781.1213,-3804.2122,-3767.1638,-3636.1497
-3611.8508,-3606.994,-3631.6658,-3602.165,-3607.023,-3790.5078,-3786.0007,-3790.646,-3790.4917,-3776.6897,-3790.529,-3786.1614,-3790.4739,-3790.7363,-3795.3647,-3795.3213,-3790.645,-3785.8718,-3790.2473,-3781.0334,-3776.482,-3781.0532,-3781.0908,-3785.6082,-3785.6814,-3626.8606
-3626.4883,-3631.413,-3656.1035,-3646.181,-3641.2346,-3776.5513,-3772.0342,-3767.4011,-3771.8787,-3758.0774,-3762.6362,-3772.1897,-3767.2227,-3776.7695,-3786.042,-3776.7024,-3772.0334,-3776.548,-3767.0022,-3771.713,-3767.154,-3757.8135,-3767.1287,-3767.0122,-3776.3508,-3626.829
-3577.5042,-3587.3477,-3597.3223,-3592.3237,-3587.375,-3725.4575,-3720.9583,-3720.969,-3716.1475,-3716.2717,-3716.1873,-3725.7466,-3730.0505,-3730.3142,-3730.3293,-3720.96,-3716.3018,-3716.177,-3720.5454,-3711.3486,-3716.0745,-3706.725,-3720.6943,-3715.9272,-3711.3447,-3603.5798
-3513.8418,-3548.1567,-3553.2295,-3533.5415,-3543.272,-3614.0413,-3614.18,-3623.4692,-3623.2964,-3614.1187,-3623.3208,-3623.6074,-3618.6304,-3632.8206,-3637.4814,-3623.45,-3623.4355,-3627.9421,-3618.3962,-3613.8394,-3623.206,-3623.1365,-3613.9014,-3623.0706,-3623.127,-3510.699
-3459.9595,-3469.8032,-3479.7756,-3469.8823,-3469.8193,-3516.548,-3521.3398,-3521.3435,-3521.1565,-3516.6406,-3521.1863,-3526.1196,-3521.1228,-3526.0393,-3521.4333,-3525.9587,-3530.579,-3516.51,-3530.1929,-3520.9832,-3516.444,-3530.2717,-3516.405,-3520.9478,-3525.6453,-3352.8413
-3347.3572,-3366.9907,-3376.9866,-3367.083,-3352.3445,-3516.5005,-3516.6504,-3507.3909,-3502.5496,-3502.6694,-3511.8503,-3493.581,-3511.7915,-3516.7102,-3512.1245,-3511.988,-3493.3882,-3502.5273,-3493.0303,-3479.1763,-3502.4731,-3493.1003,-3502.4465,-3479.139,-3488.4949,-3324.9514
-3332.6309,-3332.7122,-3337.8157,-3332.808,-3327.853,-3502.5186,-3507.3176,-3507.3394,-3507.1404,-3502.611,-3497.8843,-3493.5225,-3497.826,-3498.1038,-3493.524,-3488.742,-3497.9788,-3483.9236,-3488.3599,-3479.1401,-3497.7932,-3497.6802,-3483.844,-3497.6562,-3488.467,-3273.8538
-3342.379,-3342.4565,-3352.448,-3347.438,-3342.4983,-3493.1897,-3484.0579,-3488.7134,-3502.4531,-3493.2754,-3497.841,-3488.8296,-3483.8406,-3498.0374,-3498.1206,-3493.3225,-3497.8997,-3479.2056,-3474.3816,-3483.7212,-3493.1008,-3479.069,-3488.4307,-3492.9604,-3488.4275,-3232.0554
-3332.5645,-3332.6301,-3342.6248,-3337.6133,-3342.4333,-3479.2253,-3484.0115,-3502.593,-3479.2185,-3483.9612,-3483.8848,-3498.0615,-3497.7146,-3488.7124,-3488.8203,-3488.651,-3502.4888,-3488.4321,-3483.6157,-3488.3223,-3493.0583,-3483.6628,-3483.7478,-3483.6387,-3469.836,-3222.7566
-3298.2544,-3288.558,-3303.434,-3303.305,-3298.337,-3483.8018,-3479.3052,-3470.051,-3465.2573,-3460.7153,-3479.201,-3470.164,-3479.0984,-3474.7327,-3474.8652,-3465.4043,-3465.298,-3455.8855,-3465.008,-3465.0723,-3455.8862,-3460.4023,-3455.8596,-3460.3745,-3455.8777,-3264.4734
-3210.1233,-3215.0833,-3220.2012,-3229.871,-3224.876,-3479.1047,-3469.9597,-3474.6487,-3474.4817,-3474.5784,-3474.5195,-3470.1074,-3479.0376,-3470.0378,-3474.8354,-3456.0718,-3474.5156,-3465.1167,-3478.8718,-3469.6572,-3460.4778,-3469.6174,-3460.4456,-3474.239,-3474.3962,-3190.1616
-3195.4016,-3195.4663,-3195.7017,-3195.5874,-3195.4666,-3483.69,-3493.1116,-3483.8716,-3483.7083,-3483.8013,-3465.1992,-3483.9834,-3483.6277,-3488.543,-3465.5017,-3479.2249,-3474.4514,-3488.2664,-3488.1082,-3469.6187,-3483.6362,-3478.848,-3465.0356,-3488.1025,-3465.0686,-3208.6926
-3161.0803,-3180.7285,-3180.9663,-3180.8523,-3185.6084,-3497.5796,-3502.3538,-3507.0286,-3492.9575,-3497.6694,-3488.3772,-3502.4968,-3502.143,-3488.4978,-3502.5872,-3497.7478,-3502.2473,-3497.5088,-3497.3542,-3492.7915,-3497.5298,-3506.6519,-3497.485,-3492.7034,-3502.1602,-3250.4531
-3136.5752,-3136.6265,-3151.5676,-3161.2397,-3161.0918,-3534.6816,-3530.173,-3534.8267,-3534.6921,-3525.4854,-3530.1255,-3534.9436,-3534.594,-3525.5916,-3525.7615,-3544.1184,-3543.9695,-3529.944,-3525.1597,-3520.605,-3529.999,-3515.8926,-3520.645,-3529.783,-3516.0469,-3269.0005
-3116.9326,-3141.4663,-3156.3955,-3170.9597,-3161.0205,-3525.3555,-3544.0435,-3539.4268,-3530.0103,-3534.725,-3544.0105,-3539.535,-3534.5505,-3539.4685,-3539.65,-3539.4302,-3539.2864,-3520.6162,-3525.1223,-3529.8645,-3525.3115,-3525.1423,-3539.1672,-3529.7393,-3543.8513,-3282.8867
-3146.2537,-3156.0952,-3146.5571,-3141.5525,-3136.5032,-3511.417,-3520.8105,-3525.4878,-3520.696,-3506.8682,-3530.052,-3520.9622,-3529.8928,-3530.1628,-3507.141,-3502.2852,-3502.1353,-3497.4004,-3506.5479,-3497.363,-3502.0967,-3501.9084,-3511.2886,-3501.8704,-3502.0662,-3273.5862
-3126.6423,-3136.4639,-3146.496,-3146.4062,-3141.3638,-3534.5874,-3530.0557,-3530.0894,-3529.9263,-3530.029,-3534.654,-3525.5542,-3543.768,-3530.127,-3525.6672,-3544.0005,-3529.9434,-3534.4788,-3525.0635,-3520.524,-3520.6138,-3525.0786,-3520.5273,-3538.944,-3525.2126,-3282.8489
-3126.6123,-3126.6543,-3126.8843,-3126.788,-3126.6396,-3464.9539,-3465.0466,-3474.374,-3497.3916,-3455.7573,-3469.6511,-3469.8396,-3478.772,-3465.11,-3456.051,-3492.9192,-3460.3074,-3469.4727,-3469.3513,-3460.1667,-3460.2585,-3464.7175,-3464.7964,-3460.018,-3455.5554,-3157.461
-3126.5742,-3141.314,-3131.757,-3131.655,-3131.5093,-3478.841,-3478.9414,-3483.6282,-3488.092,-3474.2825,-3478.9119,-3474.467,-3478.7485,-3479.018,-3474.5806,-3492.8943,-3469.5745,-3483.353,-3473.9756,-3469.4248,-3469.514,-3501.8337,-3460.1406,-3459.9985,-3478.7356,-3162.0723
-3087.3926,-3097.2288,-3097.4592,-3092.461,-3087.4175,-3395.2805,-3404.6682,-3404.7153,-3409.176,-3399.9978,-3395.354,-3404.8274,-3399.8394,-3400.1023,-3395.671,-3395.4275,-3399.9531,-3395.1504,-3399.7102,-3395.1343,-3399.8765,-3390.4421,-3395.1455,-3395.012,-3395.1768,-3185.2903
-3087.3667,-3097.2354,-3097.441,-3092.4468,-3092.3057,-3404.5247,-3395.3467,-3413.968,-3413.7842,-3409.2397,-3399.9539,-3400.1484,-3413.7263,-3400.078,-3414.204,-3418.582,-3395.2866,-3395.1162,-3399.6804,-3390.4546,-3395.2,-3399.7017,-3390.4795,-3394.9788,-3395.1416,-3120.2817
-3028.5745,-3038.4404,-3048.4373,-3048.3367,-3048.2053,-3423.0525,-3441.7087,-3437.138,-3432.3074,-3427.7583,-3423.1323,-3423.318,-3432.259,-3432.5244,-3432.736,-3432.471,-3418.448,-3422.914,-3436.7742,-3432.1826,-3432.2812,-3432.1628,-3418.2837,-3422.7756,-3427.5916,-3134.1902
-3116.648,-3111.8413,-3116.929,-3116.8447,-3111.804,-3399.789,-3390.596,-3404.5913,-3399.7644,-3413.782,-3381.2993,-3386.1335,-3404.3623,-3381.4097,-3386.2673,-3395.2856,-3376.617,-3390.3716,-3390.3208,-3390.3518,-3390.4426,-3399.623,-3371.81,-3394.8748,-3376.492,-3152.738
-3219.432,-3239.098,-3239.2717,-3234.3208,-3229.2583,-3348.7056,-3353.4272,-3367.4224,-3348.6724,-3348.767,-3362.6975,-3353.6238,-3343.9934,-3358.157,-3358.3674,-3353.4785,-3353.3838,-3353.2212,-3353.1638,-3348.5337,-3362.549,-3362.4744,-3343.9236,-3343.7852,-3343.9702,-3120.1902
-3136.1826,-3155.826,-3156.0122,-3155.962,-3155.7825,-3334.7573,-3334.8318,-3344.1643,-3339.3713,-3339.4592,-3325.5435,-3325.7515,-3330.0364,-3334.9138,-3344.4097,-3334.8853,-3325.5115,-3339.268,-3329.9463,-3329.9353,-3325.3865,-3325.3147,-3320.7004,-3325.205,-3325.4019,-3073.7402
-3082.3088,-3092.1606,-3087.448,-3092.2817,-3087.2087,-3269.7576,-3274.4768,-3269.8723,-3260.455,-3274.4795,-3283.7593,-3274.678,-3265.034,-3260.6257,-3279.4138,-3242.0334,-3237.3074,-3241.797,-3251.0098,-3241.7175,-3246.45,-3251.0308,-3251.0532,-3246.2925,-3255.7612,-3064.4692
-2940.2903,-2945.2568,-2950.3496,-2950.2744,-2950.091,-3176.901,-3186.2686,-3186.296,-3186.1897,-3186.2786,-3181.6316,-3181.8186,-3181.463,-3181.688,-3177.2866,-3167.7468,-3167.6729,-3181.4397,-3176.732,-3181.353,-3167.5032,-3176.747,-3167.4792,-3176.655,-3181.4756,-2985.519
-2920.6804,-2920.7544,-2920.9563,-2920.8706,-2920.6765,-3167.5996,-3167.6797,-3163.065,-3167.6125,-3167.701,-3167.6885,-3158.5867,-3162.878,-3167.7224,-3163.3325,-3163.0603,-3163.011,-3162.8518,-3158.1404,-3162.768,-3158.2026,-3162.8103,-3162.812,-3158.0781,-3162.8833,-2966.943
-2896.18,-2896.252,-2901.3467,-2911.0513,-2905.9744,-3190.769,-3204.7551,-3204.7861,-3204.6943,-3200.1484,-3195.5037,-3200.3015,-3199.9653,-3186.2312,-3191.1323,-3186.2078,-3190.8206,-3190.6445,-3185.9404,-3190.5776,-3195.2837,-3190.6182,-3190.6138,-3195.179,-3186.0469,-2990.1157
-2891.2646,-2896.245,-2891.5332,-2886.549,-2891.276,-3204.6604,-3200.0745,-3204.7463,-3209.2922,-3186.1853,-3209.3904,-3209.5361,-3213.8506,-3200.091,-3191.0916,-3200.0906,-3204.7053,-3190.6125,-3171.9763,-3199.829,-3199.8862,-3199.8691,-3190.5774,-3190.5107,-3186.0073,-2976.1592
-2891.2168,-2891.3098,-2891.4968,-2896.2998,-2891.216,-3176.7883,-3153.6218,-3172.2195,-3176.7708,-3162.9355,-3167.5916,-3172.355,-3176.6772,-3176.8416,-3172.4897,-3176.8362,-3172.1948,-3167.36,-3162.6572,-3167.306,-3162.7217,-3171.9902,-3167.3315,-3162.633,-3167.4167,-2990.0706
-2827.5596,-2837.4521,-2837.6084,-2832.6387,-2832.4434,-3107.1172,-3121.081,-3111.8416,-3111.7249,-3107.1885,-3107.218,-3116.6108,-3116.2964,-3102.532,-3102.818,-3102.518,-3102.531,-3116.2698,-3102.2612,-3097.6409,-3102.3413,-3106.9712,-3106.9468,-3106.904,-3111.6736,-2948.266
-2812.8452,-2817.852,-2813.1047,-2817.9287,-2822.628,-3093.1707,-3097.8306,-3093.2346,-3097.7515,-3079.3066,-3083.9905,-3084.0774,-3097.7087,-3093.204,-3088.8564,-3079.2625,-3083.9263,-3079.105,-3083.6658,-3079.0415,-3079.109,-3088.3809,-3088.3477,-3088.3022,-3083.7842,-2892.523
-2773.6514,-2788.4565,-2778.827,-2783.6433,-2778.5376,-3079.2134,-3088.4902,-3083.9158,-3083.787,-3079.266,-3088.59,-3084.0305,-3088.3816,-3088.5103,-3079.533,-3074.575,-3083.8865,-3083.7014,-3078.9875,-3083.6516,-3079.075,-3083.7078,-3079.0247,-3078.9827,-3083.7493,-2883.21
-2729.5774,-2724.8135,-2729.8608,-2729.7695,-2729.5874,-3046.6836,-3051.314,-3060.6814,-3051.2544,-3046.7412,-3046.7766,-3046.8555,-3060.4954,-3042.0537,-3042.3584,-3046.6802,-3042.0723,-3051.175,-3060.396,-3041.8481,-3051.194,-3037.2664,-3051.1401,-3041.8208,-3046.5723,-2846.0278
-2685.479,-2690.503,-2690.6475,-2705.2485,-2705.0703,-3028.0764,-3032.6975,-3032.7866,-3032.6335,-3004.9182,-3009.5945,-3028.235,-3014.0256,-3018.7861,-3033.0217,-3018.7708,-3018.8018,-3018.6406,-3009.2861,-3023.2434,-3018.6467,-3014.012,-3004.6768,-3018.5696,-3018.6729,-2850.6406
-2631.5896,-2646.4175,-2646.5505,-2651.375,-2656.122,-2976.9583,-2967.6604,-2977.044,-2976.8684,-2977.0154,-2981.6987,-2977.1135,-2981.4827,-2976.9604,-2977.27,-2981.5781,-2976.9753,-2976.8162,-2976.7483,-2981.4248,-2972.1736,-2976.824,-2972.125,-2976.7397,-2981.4685,-2767.0405
-2582.6084,-2607.2295,-2602.4658,-2597.52,-2597.3542,-3014.0454,-3004.7434,-3004.8506,-3004.6648,-3004.8215,-3009.4995,-3009.5488,-3013.9194,-3009.4001,-3000.4185,-3004.7273,-3000.1292,-3004.6292,-3004.568,-2999.9531,-3004.619,-3004.6353,-3004.584,-3009.188,-3009.2708,-2887.7188
-2616.8445,-2621.898,-2622.0269,-2626.87,-2626.6958,-3037.2158,-3037.1987,-3032.6587,-3037.119,-3037.2742,-3032.6648,-3037.3625,-3027.796,-3032.5676,-3037.5103,-3037.1748,-3032.5728,-3037.0806,-3037.0352,-3027.7615,-3027.7878,-3037.1035,-3032.401,-3032.3623,-3037.079,-2883.0334
-2592.3394,-2592.489,-2592.6262,-2597.4883,-2592.3975,-3018.608,-3018.5984,-3032.6245,-3027.8013,-3023.3074,-3023.3464,-3028.0452,-3023.116,-3023.2534,-3028.1882,-3018.564,-3023.252,-3023.1204,-3018.4397,-3018.4463,-3023.1055,-3023.1523,-3018.4534,-3023.0476,-3023.1133,-2910.8752
-2602.1155,-2592.4873,-2602.393,-2597.4565,-2607.076,-3004.6487,-3013.9226,-3014.029,-3009.1917,-3009.3462,-3009.3818,-3009.4417,-2999.8777,-3004.6514,-3009.5825,-2995.308,-3000.0024,-2999.8792,-3009.1265,-2999.8416,-2999.8604,-2999.9133,-2995.2134,-3004.4492,-2995.225,-2845.8496
-2592.3018,-2602.2573,-2592.5798,-2597.4224,-2592.3699,-2986.0496,-2990.6794,-2990.7856,-2990.5828,-2981.4583,-2990.7886,-2981.5557,-2976.6328,-2986.0547,-2990.982,-2976.7078,-2986.0408,-2990.5667,-2981.2515,-2985.8862,-2981.2505,-2976.6787,-2985.9028,-2985.8564,-2985.899,-2808.6797
-2587.391,-2592.4485,-2602.354,-2597.3923,-2597.2244,-2939.5884,-2953.5146,-2958.2698,-2962.6948,-2944.289,-2958.2673,-2967.5977,-2939.46,-2939.6,-2953.8103,-2944.1682,-2953.5156,-2948.7527,-2944.0825,-2948.7134,-2944.0706,-2930.2266,-2939.4473,-2939.404,-2944.0735,-2743.6538
-2587.3887,-2597.3464,-2597.4497,-2592.5137,-2587.4368,-2939.5627,-2948.852,-2944.3162,-2944.1003,-2934.9805,-2948.9531,-2944.3638,-2944.0842,-2939.5771,-2944.4995,-2939.4902,-2939.5674,-2944.0913,-2939.4187,-2939.4023,-2939.388,-2930.1973,-2934.7805,-2944.0244,-2934.7554,-2771.499
-2533.5078,-2543.4746,-2543.5671,-2538.6482,-2538.4429,-2893.1096,-2893.105,-2907.1511,-2906.9297,-2902.4597,-2902.5,-2893.252,-2897.6328,-2902.4048,-2907.328,-2902.3115,-2893.1072,-2902.274,-2892.9639,-2892.9377,-2902.2273,-2893.0322,-2902.2542,-2902.2107,-2892.9338,-2734.3298
-2513.9136,-2518.9773,-2519.0786,-2519.0557,-2518.8506,-2874.5078,-2869.8538,-2902.4714,-2879.037,-2860.626,-2874.6118,-2883.9346,-2860.4622,-2869.8672,-2874.782,-2869.7617,-2851.283,-2860.4382,-2841.8447,-2865.0505,-2855.769,-2851.2112,-2851.1394,-2855.7444,-2846.4634,-2641.4526
-2533.4824,-2528.7603,-2533.7456,-2533.7075,-2533.543,-2920.9019,-2939.4436,-2944.2134,-2939.3577,-2939.519,-2925.6501,-2934.9558,-2930.07,-2934.8103,-2930.443,-2920.7861,-2930.1797,-2930.0315,-2920.751,-2939.2996,-2930.0125,-2925.4653,-2925.3923,-2925.363,-2925.3713,-2636.7935
-2523.666,-2528.755,-2528.8503,-2528.7822,-2528.6516,-2971.948,-2976.558,-2981.3215,-2985.744,-2967.348,-2981.3425,-2981.343,-2971.8271,-2976.5596,-2976.8289,-2962.547,-2981.219,-2962.4937,-2962.5098,-2967.1277,-2981.038,-2967.2307,-2967.1428,-2962.4922,-2962.4824,-2678.5754
-2508.965,-2504.271,-2509.2468,-2514.0813,-2509.0808,-2869.7983,-2874.4058,-2879.1719,-2878.953,-2869.8447,-2879.2024,-2879.1963,-2869.6753,-2869.7688,-2879.312,-2874.3225,-2879.0667,-2869.6272,-2865.003,-2864.984,-2864.9624,-2874.3728,-2864.9841,-2864.9856,-2864.9712,-2581.0671
-2459.9854,-2465.082,-2470.0752,-2469.9932,-2474.784,-2837.2861,-2837.2468,-2846.6511,-2851.0786,-2837.325,-2842.044,-2846.6775,-2846.4397,-2837.2485,-2837.5125,-2837.1646,-2837.2664,-2837.1096,-2841.7698,-2837.111,-2846.3667,-2837.218,-2837.1057,-2837.113,-2837.096,-2557.8408
-2406.1318,-2416.104,-2416.2046,-2425.919,-2430.71,-2823.346,-2823.2976,-2832.7046,-2827.8528,-2818.7385,-2832.7395,-2837.3708,-2827.8486,-2818.6567,-2818.9124,-2818.5728,-2818.677,-2818.517,-2818.538,-2832.4487,-2832.413,-2818.6313,-2818.5156,-2823.1633,-2818.502,-2604.249
-2381.6418,-2386.735,-2396.6235,-2406.3262,-2406.2458,-2818.6873,-2832.5515,-2823.394,-2827.8325,-2828.0032,-2823.4314,-2818.7751,-2823.1782,-2823.2778,-2818.8894,-2818.548,-2818.6448,-2823.1357,-2823.1562,-2827.784,-2827.7405,-2823.2522,-2827.78,-2818.503,-2827.7593,-2627.465
-2342.4639,-2342.679,-2342.7913,-2352.4902,-2357.289,-2776.8835,-2781.463,-2781.5842,-2790.676,-2781.5613,-2795.5579,-2776.9797,-2790.6638,-2776.8376,-2781.736,-2786.0203,-2781.4849,-2781.3372,-2776.6995,-2781.3374,-2785.94,-2776.7974,-2781.3306,-2776.709,-2776.6646,-2585.665
-2264.1123,-2269.2283,-2269.3281,-2279.0288,-2274.0264,-2735.0898,-2730.373,-2730.4902,-2730.3027,-2730.4768,-2716.6233,-2721.2434,-2739.5679,-2725.7566,-2735.2817,-2734.9314,-2721.0977,-2734.8748,-2730.249,-2725.608,-2734.8535,-2725.71,-2739.5244,-2720.9883,-2725.5806,-2576.3684
-2264.1133,-2274.117,-2284.006,-2259.451,-2259.33,-2725.7913,-2721.058,-2725.8203,-2720.9988,-2730.4653,-2730.5361,-2725.8647,-2716.3296,-2711.8008,-2730.6167,-2720.9905,-2711.795,-2711.6372,-2711.6597,-2707.0227,-2739.4675,-2711.7656,-2711.651,-2720.9758,-2725.5637,-2557.7803
-2229.8447,-2239.843,-2235.0415,-2230.074,-2215.288,-2665.4084,-2669.9668,-2670.0872,-2674.5652,-2656.155,-2665.5078,-2656.1921,-2669.8777,-2669.9963,-2674.8818,-2665.2427,-2660.704,-2655.91,-2660.551,-2655.9272,-2655.8699,-2665.3198,-2669.84,-2655.9487,-2651.2434,-2502.0352
-2244.5234,-2244.7363,-2254.6162,-2244.733,-2229.9614,-2609.651,-2632.798,-2618.988,-2614.1658,-2619.003,-2633.0066,-2614.393,-2642.0083,-2604.9695,-2642.356,-2618.7908,-2628.1956,-2628.04,-2614.1072,-2618.768,-2618.7017,-2614.224,-2623.3892,-2609.4966,-2628.0203,-2441.6777
-2229.8298,-2249.6516,-2244.834,-2239.855,-2234.8638,-2577.1497,-2604.9128,-2591.1204,-2609.5278,-2605.06,-2614.4172,-2600.4387,-2623.4175,-2609.598,-2600.5469,-2609.506,-2591.0303,-2614.096,-2604.8052,-2600.1782,-2604.7644,-2595.639,-2609.4487,-2600.1995,-2609.436,-2385.9736
-2175.9553,-2205.5522,-2195.8738,-2210.4668,-2195.6804,-2526.0916,-2516.694,-2507.5537,-2507.3862,-2507.5698,-2530.8635,-2512.227,-2507.355,-2516.7417,-2521.6255,-2521.2866,-2521.3843,-2521.237,-2516.596,-2507.3135,-2511.904,-2521.3477,-2516.5828,-2511.985,-2511.938,-2358.1145
-2161.277,-2176.1775,-2176.2932,-2185.975,-2166.3057,-2465.72,-2470.2522,-2456.4736,-2465.5708,-2456.48,-2461.1995,-2461.136,-2465.5522,-2474.9583,-2470.532,-2460.9102,-2437.806,-2446.9338,-2460.8599,-2456.2117,-2432.95,-2465.5962,-2460.8374,-2460.8894,-2479.4248,-2297.7432
-2136.7825,-2137.0024,-2161.6135,-2141.9058,-2141.8235,-2428.5564,-2433.0784,-2405.3745,-2428.4172,-2428.6038,-2419.3948,-2410.0508,-2433.0361,-2433.1543,-2433.363,-2437.661,-2414.5593,-2423.7102,-2414.409,-2423.6843,-2414.362,-2433.0618,-2428.319,-2423.7253,-2419.0444,-2297.7183
-2092.7317,-2107.6318,-2112.675,-2097.8599,-2097.7676,-2400.6921,-2409.851,-2386.7837,-2395.8943,-2391.4429,-2377.596,-2396.105,-2395.8726,-2386.6965,-2382.2717,-2395.8542,-2391.3435,-2395.829,-2386.5322,-2386.522,-2372.5679,-2381.978,-2405.0898,-2381.9158,-2405.1152,-2302.3691
-2092.7124,-2107.631,-2122.4504,-2102.7336,-2107.5603,-2484.2249,-2507.2993,-2479.601,-2498.0005,-2493.556,-2493.6409,-2498.2004,-2497.987,-2502.7283,-2489.0198,-2497.961,-2493.4514,-2493.297,-2488.6665,-2493.2808,-2474.6772,-2493.3674,-2502.5635,-2502.6248,-2493.2947,-2385.9333
-2185.697,-2190.842,-2186.0823,-2185.9536,-2185.877,-2484.213,-2488.721,-2493.5232,-2484.061,-2484.2634,-2498.2817,-2479.6228,-2497.9773,-2474.8616,-2493.6414,-2493.2979,-2488.8088,-2479.3647,-2488.6533,-2479.3462,-2488.595,-2479.4304,-2479.3325,-2479.407,-2488.652,-2381.2815
-2249.3347,-2269.156,-2264.3828,-2264.2832,-2259.2869,-2465.6445,-2484.074,-2484.2134,-2470.124,-2461.0352,-2465.7688,-2474.9717,-2474.7585,-2460.9187,-2465.7717,-2460.7751,-2465.5906,-2460.7825,-2460.7925,-2460.7595,-2465.369,-2460.8428,-2451.4578,-2456.1802,-2446.8376,-2348.789
-2293.3809,-2303.3936,-2308.4358,-2293.6362,-2288.647,-2498.1277,-2502.624,-2507.4028,-2502.6008,-2502.7998,-2502.8833,-2507.449,-2502.5884,-2498.044,-2502.8875,-2502.5247,-2502.7065,-2493.2615,-2497.905,-2493.2322,-2507.1404,-2502.6172,-2497.854,-2502.5825,-2502.5376,-2330.2083
-2308.077,-2318.0718,-2323.1228,-2323.004,-2327.841,-2484.1912,-2484.0498,-2488.8079,-2479.3733,-2470.287,-2479.6555,-2479.5872,-2483.9944,-2465.5388,-2479.6628,-2465.3572,-2479.4788,-2479.3254,-2470.0413,-2479.292,-2488.5605,-2470.1057,-2479.2644,-2470.0728,-2470.0273,-2320.9158
-2410.8506,-2420.8477,-2435.6743,-2430.6792,-2425.7117,-2470.2546,-2484.0408,-2474.8586,-2474.7122,-2470.2668,-2474.9856,-2479.5708,-2470.047,-2465.5288,-2475.0122,-2460.6924,-2470.1711,-2470.0234,-2470.0212,-2469.9905,-2474.6162,-2460.806,-2469.958,-2465.4124,-2470.017,-2306.9783
-2430.4202,-2450.2,-2455.25,-2450.2498,-2440.3723,-2451.6748,-2456.1794,-2446.9907,-2446.8467,-2437.7522,-2447.1067,-2451.6943,-2446.8213,-2442.3003,-2447.14,-2442.0986,-2442.3027,-2446.8013,-2442.1497,-2437.481,-2446.7415,-2442.2207,-2437.4363,-2442.1816,-2442.139,-2325.5513
-2435.2935,-2440.3848,-2445.4492,-2450.21,-2440.3506,-2428.4487,-2437.6038,-2433.0518,-2428.2686,-2433.0994,-2428.5217,-2433.1143,-2437.5322,-2433.0107,-2442.4805,-2423.5208,-2419.0708,-2428.2234,-2423.5696,-2423.5422,-2428.1633,-2428.2817,-2432.7786,-2428.2463,-2432.8484,-2306.9792
-2449.9546,-2469.7576,-2460.115,-2450.2026,-2445.238,-2414.5068,-2423.6675,-2423.7502,-2418.9814,-2405.224,-2414.5825,-2419.1702,-2414.3032,-2414.4343,-2419.2515,-2418.87,-2414.4143,-2423.5706,-2418.9167,-2423.5334,-2414.232,-2418.9949,-2414.189,-2405.0173,-2418.9175,-2334.8367
-2420.5408,-2440.378,-2440.502,-2420.7998,-2420.767,-2391.2847,-2400.45,-2405.1675,-2409.6926,-2405.2163,-2400.6343,-2405.228,-2400.3596,-2391.2107,-2409.9495,-2395.656,-2400.47,-2395.6992,-2391.0417,-2400.3037,-2400.2893,-2391.1257,-2400.2407,-2395.7231,-2400.3347,-2288.3984
-2449.9023,-2469.7466,-2469.8577,-2440.3735,-2459.904,-2303.0703,-2307.5908,-2316.9517,-2307.5337,-2298.4185,-2298.4788,-2312.3643,-2302.8367,-2312.269,-2293.8647,-2326.0088,-2321.5354,-2307.4846,-2298.178,-2298.1482,-2307.4343,-2307.543,-2316.6528,-2293.5793,-2312.1255,-2153.7327
-2391.1445,-2450.159,-2450.2583,-2430.5737,-2435.4238,-2316.9934,-2312.2405,-2316.9426,-2307.5308,-2312.3457,-2312.408,-2312.367,-2302.8298,-2312.2625,-2303.1445,-2312.078,-2302.9592,-2307.486,-2307.4546,-2316.7117,-2312.0696,-2302.9048,-2298.0835,-2302.855,-2307.478,-2167.6472
-2449.8892,-2479.504,-2469.8206,-2474.6091,-2459.878,-2256.623,-2265.8074,-2270.511,-2275.0452,-2256.6184,-2265.977,-2265.9312,-2251.7388,-2270.488,-2256.7156,-2274.9214,-2265.8188,-2256.4084,-2251.7256,-2265.632,-2256.354,-2256.4675,-2247.0078,-2256.4202,-2256.4011,-2163.009
-2508.6392,-2513.7656,-2528.5723,-2513.7766,-2518.6255,-2154.4858,-2145.1047,-2159.0894,-2158.983,-2154.48,-2168.4807,-2154.523,-2158.8916,-2131.219,-2163.868,-2140.2888,-2145.119,-2149.64,-2131.0225,-2144.9226,-2154.221,-2145.0486,-2154.1504,-2154.2712,-2149.6245,-2060.8376
